siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
012862413,00015,01286241300015,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,RES,BEAULIEU,50880,PONT-HEBERT,,,50409,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862421,00018,01286242100018,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,RUE,DOCTEUR MARCEL ROUGEAN,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862447,00013,01286244700013,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,,12,,RUE,AMIRAUX MECQUET,50230,AGON-COUTAINVILLE,,,50003,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012862454,00019,01286245400019,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,,2,,RUE,AMIRAUX MECQUET,50230,AGON-COUTAINVILLE,,,50003,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012862462,00012,01286246200012,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,RUE,DU GENERAL RUEL,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862470,00015,01286247000015,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,1,,RUE,DE LA CHAUSSONNIERE,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862496,00010,01286249600010,O,1994-12-25,NN,,,2018-09-29T12:00:21,true,2,,1,,RUE,VALHUBERT,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862504,00011,01286250400011,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,3,,27,,RUE,DIVISION LECLERC,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2020-06-30,A,,,,,81.10Z,NAFRev2,N
012862538,00019,01286253800019,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,3,,2,,RUE,DU DOCTEUR EUGENE BECHET,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2020-06-30,A,,,,,81.10Z,NAFRev2,N
012862553,00018,01286255300018,O,1994-12-25,NN,,,2008-01-04T17:54:38,true,2,,23,,BD,DU MARECHAL FOCH,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862579,00013,01286257900013,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,69,,RUE,DE LA CONSTITUTION,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862587,00016,01286258700016,O,1994-12-25,NN,,,2019-02-01T10:17:06,true,2,,6,,RUE,JEAN TRUFFAUT,50500,CARENTAN-LES-MARAIS,,,50099,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862595,00019,01286259500019,O,1994-12-25,NN,,,2019-02-01T10:17:06,true,2,,8,,RUE,DE L ISLE,50500,CARENTAN-LES-MARAIS,,,50099,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862603,00011,01286260300011,O,1994-12-25,NN,,,2019-02-01T10:17:06,true,2,,24,,RUE,GIESMARD,50500,CARENTAN-LES-MARAIS,,,50099,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862611,00014,01286261100014,O,1994-12-25,NN,,,2019-02-01T10:17:06,true,2,,2,,RUE,GIESMARD,50500,CARENTAN-LES-MARAIS,,,50099,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862629,00016,01286262900016,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,51,,RUE,INGENIEUR CACHIN,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862652,00018,01286265200018,O,1994-12-25,NN,,,,true,2,,,,PL,DES JUSTES,50130,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,70.3C,NAFRev1,O
012862678,00013,01286267800013,O,1994-12-25,NN,,,2020-10-28T04:04:28,true,3,IMMEUBLE,47,,RUE,MONTEBELLO,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2020-07-31,A,,,,,81.10Z,NAFRev2,N
012862686,00016,01286268600016,O,1994-12-25,NN,,,2008-04-26T08:04:24,true,3,,,,RUE,JACQUES PREVERT,50130,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012862694,00010,01286269400010,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,2,,,,RUE,DE L'AUMESLE,50590,HAUTEVILLE-SUR-MER,,,50231,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862702,00011,01286270200011,O,1994-12-25,NN,,,2008-01-04T17:54:38,true,2,,32,,QUAI,ALEXANDRE 3,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012862710,00014,01286271000014,O,1994-12-25,NN,,,2008-04-26T08:04:24,true,3,,18,,QUAI,DE CALIGNY,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012862736,00019,01286273600019,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,50,,RUE,DE LA DUCHE,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862744,00013,01286274400013,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,95,,RUE,DE LA DUCHE,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862777,00013,01286277700013,O,1994-12-25,NN,,,2018-09-29T12:00:21,true,3,,51,,RUE,COLUCHE,50130,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2017-07-31,A,,,,,81.10Z,NAFRev2,N
012862785,00016,01286278500016,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,1,,RUE,DUJARDIN,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862793,00010,01286279300010,O,1994-12-25,NN,,,2014-06-13T23:02:34,true,3,,59,,RUE,DOM PEDRO,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2012-04-10,A,,,,,81.10Z,NAFRev2,N
012862819,00013,01286281900013,O,1994-12-25,01,2018,,2020-08-25T10:10:17,true,5,,57,,RUE,RENE LEVAVASSEUR,50130,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2019-01-31,A,,,,,81.10Z,NAFRev2,N
012862835,00019,01286283500019,O,1994-12-25,NN,,,2008-01-04T17:54:38,true,3,,24,,RUE,DE LA PAIX,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012862843,00013,01286284300013,O,1994-12-25,NN,,,2018-09-29T12:00:21,true,3,,10,,RUE,DE LA BUCAILLE,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2017-05-31,A,,,,,81.10Z,NAFRev2,N
012862876,00013,01286287600013,O,1994-12-25,01,2018,,2020-08-25T10:10:17,true,3,,34,,RUE,DOM PEDRO,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2018-12-31,A,,,,,81.10Z,NAFRev2,N
012862884,00017,01286288400017,O,1994-12-25,NN,,,2017-10-17T02:58:29,true,5,,1,,RUE,DE L ALMA,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2017-04-30,A,,,,,81.10Z,NAFRev2,N
012862926,00016,01286292600016,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,14,,RUE,L ALABAMA,50130,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862934,00010,01286293400010,O,1994-12-25,NN,,,2016-04-26T01:03:47,true,3,,12,,RUE,JEAN MARAIS,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2014-12-24,A,,,,,81.10Z,NAFRev2,N
012862942,00013,01286294200013,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,40,,RUE,DE SENNECEY,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862959,00017,01286295900017,O,1994-12-25,NN,,,2015-05-14T03:02:18,true,3,,7,,RUE,ORANGE,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2013-12-31,F,,,,,81.10Z,NAFRev2,O
012862975,00013,01286297500013,O,1994-12-25,NN,,,2018-09-29T12:00:21,true,2,1,3,,RUE,DU CLOS DU PUITS,50200,COUTANCES,,,50147,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862983,00017,01286298300017,O,1994-12-25,NN,,,2018-09-29T12:00:21,true,2,2,4,,RUE,DU CLOS DU PUITS,50200,COUTANCES,,,50147,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012862991,00010,01286299100010,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,19,,,LE PRE DE LA TANNERIE,50200,COUTANCES,,,50147,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863023,00011,01286302300011,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,2,,145,,RTE,DE COUTANCES,50350,DONVILLE-LES-BAINS,,,50165,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012863031,00014,01286303100014,O,1994-12-25,NN,,,2011-04-23T04:00:40,true,3,,118,,RUE,SADI CARNOT,50130,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2009-03-31,A,,,,,81.10Z,NAFRev2,N
012863064,00015,01286306400015,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,,99,,RTE,DE COUTANCES,50350,DONVILLE-LES-BAINS,,,50165,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012863080,00011,01286308000011,O,1994-12-25,NN,,,2008-01-04T17:54:38,true,2,,6,,RUE,SAINT GAUD,50400,GRANVILLE,,,50218,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012863098,00013,01286309800013,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,,26,,RTE,DE COUTANCES,50350,DONVILLE-LES-BAINS,,,50165,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012863114,00018,01286311400018,O,1994-12-25,NN,,,2008-04-26T08:04:24,true,2,,,,RUE,MOLIERE,50400,GRANVILLE,,,50218,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863148,00016,01286314800016,O,1994-12-25,,,,2008-01-04T17:54:38,true,3,,20,,RUE,JEAN JAURES,50400,GRANVILLE,,,50218,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012863171,00018,01286317100018,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,,RESIDENCE LA MONTJOIE,50140,MORTAIN-BOCAGE,,,50359,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863189,00010,01286318900010,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,,RESIDENCE LA MONTJOIE,50140,MORTAIN-BOCAGE,,,50359,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863197,00013,01286319700013,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,,RESIDENCE MONTJOIE,50140,MORTAIN-BOCAGE,,,50359,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863205,00014,01286320500014,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,3,,195,,CITE,MAL LECLERC,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2020-08-31,A,,,,,81.10Z,NAFRev2,N
012863213,00018,01286321300018,O,1994-12-25,NN,,,2008-01-04T17:54:38,true,2,,,,PL,DE LA FONTAINE,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012863221,00011,01286322100011,O,1994-12-25,NN,,,2017-03-20T20:15:10,true,4,,7,,RUE,ETIENNE DOLET,50110,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863239,00013,01286323900013,O,1994-12-25,NN,,,2019-06-24T13:04:25,true,3,,5,,RUE,NOYON,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2018-10-31,A,,,,,81.10Z,NAFRev2,N
012863247,00016,01286324700016,O,1994-12-25,NN,,,2019-06-24T13:04:25,true,3,,18,,RUE,ALEXANDRE PIEDAGNEL,50100,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2018-09-30,A,,,,,81.10Z,NAFRev2,N
012863254,00012,01286325400012,O,1994-12-25,NN,,,2008-01-04T17:54:38,true,3,,19,,RUE,COUESNON,50170,PONTORSON,,,50410,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012863262,00015,01286326200015,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,2,,6,,RUE,DE LA BARQUE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863270,00018,01286327000018,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,2,,213,,AV,DES TILLEULS,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863288,00010,01286328800010,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,4,,234,,RUE,DE TESSY,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2011-11-13,A,,,,,81.10Z,NAFRev2,O
012863296,00013,01286329600013,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,,,,RUE,SAINT GEORGES,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2016-01-31,A,,,,,81.10Z,NAFRev2,N
012863304,00015,01286330400015,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,,1,,RUE,ALFRED DE MUSSET,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2014-08-01,A,,,,,81.10Z,NAFRev2,N
012863312,00018,01286331200018,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,N  12 A 15,12,,PL,DU CHAMP DE MARS,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2015-12-31,A,,,,,81.10Z,NAFRev2,N
012863320,00011,01286332000011,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,2,,,,RUE,JEAN MOULIN,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863346,00016,01286334600016,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,N°1 ET 3,1,,RUE,VALVIDEMESLE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2017-10-31,A,,,,,81.10Z,NAFRev2,N
012863361,00015,01286336100015,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,2,N°38 A 42,38,,RUE,DU NEUFBOURG,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863379,00017,01286337900017,O,1996-10-01,01,2019,,2021-10-27T08:00:33,true,4,IMMEUBLE RONCHETTES 1,38,,RUE,DES SOPHORAS,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2020-03-17,A,,,,,81.10Z,NAFRev2,N
012863387,00010,01286338700010,O,1996-11-01,01,2019,,2021-10-27T08:00:33,true,4,IMMEUBLE RONCHETTES 2,40,,RUE,DES SORBIERS,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2020-03-17,A,,,,,81.10Z,NAFRev2,N
012863395,00013,01286339500013,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,3,,17,,RUE,DES SORBIERS,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863403,00015,01286340300015,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,AV,DES PLATANES,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863411,00018,01286341100018,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,69,,RUE,ANDRE GROULT,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863429,00010,01286342900010,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,,38,,RUE,DU BELLE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2016-12-31,A,,,,,81.10Z,NAFRev2,N
012863437,00013,01286343700013,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,2,,3,,RUE,JEAN DUBOIS,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863445,00016,01286344500016,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,2,N°30 A 36,30,,RUE,DU DOCTEUR LETURC,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863452,00012,01286345200012,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,32,,SQ,DE L HOTEL DE VILLE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863460,00015,01286346000015,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,RUE,DE LA ROQUETTE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863478,00017,01286347800017,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,30,,RUE,CAVELIER DE LA SALLE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863486,00010,01286348600010,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,RUE,DE L OMBREE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863494,00014,01286349400014,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,RUE,DES LAVANDES,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863502,00014,01286350200014,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,133,,RUE,DE L OMBREE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863510,00017,01286351000017,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,3,,RUE,DU NEUFBOURG,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863528,00019,01286352800019,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,N°4 A 10,4,,RUE,DU DOCTEUR LETURC,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863536,00012,01286353600012,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,,,,RUE,DU MARECHAL LECLERC,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2017-05-31,A,,,,,81.10Z,NAFRev2,N
012863544,00016,01286354400016,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,,3,,RUE,DE VILLEDIEU,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012863551,00011,01286355100011,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,2,,3,,RUE,DU MARECHAL LECLERC,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863569,00013,01286356900013,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,2,N°24 A 40,24,,RUE,BELLEVUE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863585,00019,01286358500019,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,N°103 ET 105,103,,RUE,TORTERON,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2010-12-31,A,,,,,81.10Z,NAFRev2,N
012863593,00013,01286359300013,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,RUE,DU NEUFBOURG,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863601,00014,01286360100014,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,RUE,DE VILLEDIEU,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863619,00016,01286361900016,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,N°13 A 19,13,,RUE,TORTERON,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012863627,00019,01286362700019,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,,,,RUE,DE LA ROQUETTE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2017-11-17,A,,,,,81.10Z,NAFRev2,N
012863635,00012,01286363500012,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,3,N°9 A 11,9,,PL,DU CHAMP DE MARS,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2015-06-30,A,,,,,81.10Z,NAFRev2,N
012863643,00016,01286364300016,O,1994-12-25,NN,,,2019-11-14T14:00:41,true,4,,,,RUE,DE LA SOURCE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2015-08-13,A,,,,,81.10Z,NAFRev2,O
012863650,00011,01286365000011,O,1994-12-25,NN,,,2020-01-14T15:28:28,true,3,55 A 57 A 59,55,,RUE,GENERAL LECLERC,50110,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2014-12-24,A,,,,,81.10Z,NAFRev2,N
012863668,00013,01286366800013,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,RUE,DE LA MARNE,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863684,00010,01286368400010,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,2,,,,AV,DU QUESNOY,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012863718,00016,01286371800016,O,1994-12-25,NN,,,2019-11-14T14:00:41,false,3,,,,RUE,BOTTIN DESHYLLES,50390,SAINT-SAUVEUR-LE-VICOMTE,,,50551,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,70.3C,NAF1993,O
012863718,00024,01286371800024,O,2001-11-27,NN,,,2019-11-14T14:00:41,true,3,,2,,RUE,DU CHATEAU,50390,SAINT-SAUVEUR-LE-VICOMTE,,,50551,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012863759,00010,01286375900010,O,1994-12-25,NN,,,2018-09-29T12:00:21,true,2,,4,,RUE,DU GENERAL DE GAULLE,50800,VILLEDIEU-LES-POELES-ROUFFIGNY,,,50639,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012866877,00017,01286687700017,O,1984-01-01,NN,,,2020-08-17T20:01:36,true,3,,54,,RUE,DE VILLEDIEU,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,2004-05-31,F,,,,,70.2A,NAFRev1,N
012870770,00018,01287077000018,O,1994-12-25,NN,,,2008-01-04T17:54:39,true,2,,40,B,BD,DU MARECHAL FOCH,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
012870887,00010,01287088700010,O,1994-12-25,01,2019,,2021-10-27T08:00:33,true,3,,46,,BD,DU MARECHAL FOCH,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2020-06-30,A,,,,,81.10Z,NAFRev2,N
012870895,00013,01287089500013,O,1994-12-25,NN,,,2020-08-03T03:53:04,true,3,,15,,RUE,DE MORTAIN,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2020-06-30,A,,,,,81.10Z,NAFRev2,N
012870903,00015,01287090300015,O,1994-12-25,NN,,,2008-01-04T17:54:39,true,2,,18,,RUE,CHALLEMEL LACOUR,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
012870929,00010,01287092900010,O,1994-12-25,NN,,,2008-01-04T17:54:39,true,2,,10,,RUE,POMME D OR,50300,AVRANCHES,,,50025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
